file_size,compression_ratio,compression_time,compression_type,decompression_time,storage_type
43341975,5.766515844689552,3.286530017852783,bz2,1.1762664318084717,SSD
43341975,6.226740577707158,17.71956467628479,lzma,0.4602322578430176,SSD
43341975,4.06801277902255,1.0273725986480713,zipfile,0.13497400283813477,SSD
43341975,4.163608625558781,1.6941771507263184,tarfile,0.1731119155883789,SSD
15949603,3.8453969693660097,0.6844632625579834,gzip,0.05805373191833496,SSD
15949603,3.7421320594908227,0.3736395835876465,zlib,0.03803443908691406,SSD
15949603,5.3651695957185215,1.1204967498779297,bz2,0.47190427780151367,SSD
15949603,5.725980082427445,6.43130087852478,lzma,0.17775464057922363,SSD
15949603,3.7419160870267003,0.4132540225982666,zipfile,0.05151796340942383,SSD
15949603,3.8451837452925464,0.6928424835205078,tarfile,0.06606006622314453,SSD
43193670,4.173253063732594,1.6138007640838623,gzip,0.1538701057434082,SSD
43193670,4.07692799231613,0.9144515991210938,zlib,0.10109257698059082,SSD
43193670,5.7786678646673115,3.13744854927063,bz2,1.2009978294372559,SSD
43193670,6.236016714974004,17.421666145324707,lzma,0.4584159851074219,SSD
43193670,4.076833331335518,1.0179698467254639,zipfile,0.13211989402770996,SSD
43193670,4.173134927079722,1.6846694946289062,tarfile,0.1731576919555664,SSD
15921706,3.852095852714735,0.6688675880432129,gzip,0.05705094337463379,SSD
15921706,3.748236375372959,0.36717939376831055,zlib,0.0397191047668457,SSD
15921706,5.366434258449711,1.1125609874725342,bz2,0.4071638584136963,SSD
15921706,5.735377435292999,6.512748956680298,lzma,0.1831376552581787,SSD
15921706,3.7480193181218975,0.4118049144744873,zipfile,0.053048133850097656,SSD
15921706,3.851826530580153,0.6928822994232178,tarfile,0.06806063652038574,SSD
43297604,4.167127417981967,1.6305811405181885,gzip,0.15514087677001953,SSD
43297604,4.071130056860755,0.9552061557769775,zlib,0.10209298133850098,SSD
43297604,5.777040849274668,3.3241708278656006,bz2,1.156801700592041,SSD
43297604,6.2324393822144835,17.607908248901367,lzma,0.4574153423309326,SSD
43297604,4.071035891505121,1.0100700855255127,zipfile,0.1303420066833496,SSD
43297604,4.1670359782355115,1.6615185737609863,tarfile,0.1681530475616455,SSD
15922872,3.8455878872306037,0.6477799415588379,gzip,0.05805253982543945,SSD
15922872,3.7422162662567264,0.36533188819885254,zlib,0.037033796310424805,SSD
15922872,5.351438006774129,1.1080069541931152,bz2,0.43239283561706543,SSD
15922872,5.721732481073537,6.444537401199341,lzma,0.1805860996246338,SSD
15922872,3.741999921507378,0.40662264823913574,zipfile,0.05004572868347168,SSD
15922872,3.845340852613322,0.6727933883666992,tarfile,0.06505870819091797,SSD
43272379,4.165615757657087,1.6270675659179688,gzip,0.16002464294433594,SSD
43272379,4.069154616835443,0.9251623153686523,zlib,0.1055135726928711,SSD
43272379,5.774357789803581,3.1461784839630127,bz2,1.0822749137878418,SSD
43272379,6.2343435382499965,17.416311264038086,lzma,0.44571709632873535,SSD
43272379,4.069060488002761,1.0149226188659668,zipfile,0.146134614944458,SSD
43272379,4.165505484745962,1.6697101593017578,tarfile,0.17115473747253418,SSD
15901846,3.848103697985546,0.6670548915863037,gzip,0.05905342102050781,SSD
